"replication","tau","estimator","window","window_left","window_right","any_accepted","all_accepted","left_endpoint_accepted","right_endpoint_accepted","n_accepted_gridpoints","n_accepted_components_grid","min_accepted_alpha","max_accepted_alpha","alpha_hat_grid","min_W","n_alpha_success_full","n_alpha_failure_full","any_accept_left_outer","any_accept_right_outer","all_accept_left_outer","all_accept_right_outer","W_minus40","W_minus30","W_30","W_40","left_tail_label","right_tail_label"
2,0.9,"DML-IVQR","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,24.6,0.153619914227551,401,0,FALSE,TRUE,FALSE,TRUE,9.44854196928029,8.481725354592,0.385393855375446,0.736548658697074,"no acceptance near search boundary","tail unresolved within search range"
2,0.9,"DML-IVQR","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,24.6,0.153619914227551,401,0,FALSE,TRUE,FALSE,TRUE,9.44854196928029,8.481725354592,0.385393855375446,0.736548658697074,"no acceptance near search boundary","tail unresolved within search range"
2,0.9,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,FALSE,TRUE,192,4,-19,20,24.6,0.153619914227551,401,0,FALSE,TRUE,FALSE,TRUE,9.44854196928029,8.481725354592,0.385393855375446,0.736548658697074,"no acceptance near search boundary","tail unresolved within search range"
2,0.9,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,FALSE,TRUE,295,7,-29.6,40,24.6,0.153619914227551,401,0,FALSE,TRUE,FALSE,TRUE,9.44854196928029,8.481725354592,0.385393855375446,0.736548658697074,"no acceptance near search boundary","tail unresolved within search range"
3,0.1,"Oracle-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,39,2,-3,5,-12.8,0.000346748300580658,401,0,TRUE,TRUE,TRUE,TRUE,0.119257833506808,0.0122580912156547,3.91254947715994,3.60093550003552,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"Oracle-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,49,2,-5,5,-12.8,0.000346748300580658,401,0,TRUE,TRUE,TRUE,TRUE,0.119257833506808,0.0122580912156547,3.91254947715994,3.60093550003552,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"Oracle-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,FALSE,98,2,-10,9.8,-12.8,0.000346748300580658,401,0,TRUE,TRUE,TRUE,TRUE,0.119257833506808,0.0122580912156547,3.91254947715994,3.60093550003552,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"Oracle-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,187,11,-20,20,-12.8,0.000346748300580658,401,0,TRUE,TRUE,TRUE,TRUE,0.119257833506808,0.0122580912156547,3.91254947715994,3.60093550003552,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"Oracle-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,382,15,-40,40,-12.8,0.000346748300580658,401,0,TRUE,TRUE,TRUE,TRUE,0.119257833506808,0.0122580912156547,3.91254947715994,3.60093550003552,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"Full-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,4.6,0.00147797177665632,401,0,TRUE,TRUE,TRUE,FALSE,1.4702744678828,3.36297867173329,3.21876622684344,0.660466641684655,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"Full-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,4.6,0.00147797177665632,401,0,TRUE,TRUE,TRUE,FALSE,1.4702744678828,3.36297867173329,3.21876622684344,0.660466641684655,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"Full-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,4.6,0.00147797177665632,401,0,TRUE,TRUE,TRUE,FALSE,1.4702744678828,3.36297867173329,3.21876622684344,0.660466641684655,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"Full-GMM","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,4.6,0.00147797177665632,401,0,TRUE,TRUE,TRUE,FALSE,1.4702744678828,3.36297867173329,3.21876622684344,0.660466641684655,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,399,3,-40,40,4.6,0.00147797177665632,401,0,TRUE,TRUE,TRUE,FALSE,1.4702744678828,3.36297867173329,3.21876622684344,0.660466641684655,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"DML-IVQR","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,36,4,-3,5,18,0.0385065013852331,401,0,TRUE,TRUE,FALSE,TRUE,7.22556136357098,5.04022719858343,3.41496376505212,3.87702255091682,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"DML-IVQR","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,45,5,-5,5,18,0.0385065013852331,401,0,TRUE,TRUE,FALSE,TRUE,7.22556136357098,5.04022719858343,3.41496376505212,3.87702255091682,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,89,9,-10,10,18,0.0385065013852331,401,0,TRUE,TRUE,FALSE,TRUE,7.22556136357098,5.04022719858343,3.41496376505212,3.87702255091682,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,183,12,-20,20,18,0.0385065013852331,401,0,TRUE,TRUE,FALSE,TRUE,7.22556136357098,5.04022719858343,3.41496376505212,3.87702255091682,"tail unresolved within search range","tail unresolved within search range"
3,0.1,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,FALSE,TRUE,353,25,-39,40,18,0.0385065013852331,401,0,TRUE,TRUE,FALSE,TRUE,7.22556136357098,5.04022719858343,3.41496376505212,3.87702255091682,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Oracle-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,0.400000000000006,0.045508997033478,401,0,TRUE,TRUE,TRUE,TRUE,0.954261353320202,1.07920982305934,1.22545832668283,0.534648984625864,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Oracle-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,0.400000000000006,0.045508997033478,401,0,TRUE,TRUE,TRUE,TRUE,0.954261353320202,1.07920982305934,1.22545832668283,0.534648984625864,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Oracle-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,0.400000000000006,0.045508997033478,401,0,TRUE,TRUE,TRUE,TRUE,0.954261353320202,1.07920982305934,1.22545832668283,0.534648984625864,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Oracle-GMM","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,0.400000000000006,0.045508997033478,401,0,TRUE,TRUE,TRUE,TRUE,0.954261353320202,1.07920982305934,1.22545832668283,0.534648984625864,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Oracle-GMM","[-40,40]",-40,40,TRUE,TRUE,TRUE,TRUE,401,1,-40,40,0.400000000000006,0.045508997033478,401,0,TRUE,TRUE,TRUE,TRUE,0.954261353320202,1.07920982305934,1.22545832668283,0.534648984625864,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Full-GMM","[-3,5]",-3,5,TRUE,FALSE,FALSE,TRUE,31,4,-2,5,1.40000000000001,0.133349631085193,401,0,TRUE,TRUE,FALSE,FALSE,6.01047415938446,7.29271523518774,8.18165294189967,7.26831668403838,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Full-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,35,6,-5,5,1.40000000000001,0.133349631085193,401,0,TRUE,TRUE,FALSE,FALSE,6.01047415938446,7.29271523518774,8.18165294189967,7.26831668403838,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Full-GMM","[-10,10]",-10,10,TRUE,FALSE,FALSE,TRUE,65,11,-9.6,10,1.40000000000001,0.133349631085193,401,0,TRUE,TRUE,FALSE,FALSE,6.01047415938446,7.29271523518774,8.18165294189967,7.26831668403838,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,121,27,-20,20,1.40000000000001,0.133349631085193,401,0,TRUE,TRUE,FALSE,FALSE,6.01047415938446,7.29271523518774,8.18165294189967,7.26831668403838,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,FALSE,FALSE,218,66,-39,39.8,1.40000000000001,0.133349631085193,401,0,TRUE,TRUE,FALSE,FALSE,6.01047415938446,7.29271523518774,8.18165294189967,7.26831668403838,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"DML-IVQR","[-3,5]",-3,5,TRUE,FALSE,FALSE,TRUE,31,1,-1,5,2.6,0.0464388119223179,401,0,TRUE,TRUE,FALSE,TRUE,8.50840942424988,7.37532798632528,0.848161781881105,2.21078233291374,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"DML-IVQR","[-5,5]",-5,5,TRUE,FALSE,FALSE,TRUE,31,1,-1,5,2.6,0.0464388119223179,401,0,TRUE,TRUE,FALSE,TRUE,8.50840942424988,7.37532798632528,0.848161781881105,2.21078233291374,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,FALSE,TRUE,56,1,-1,10,2.6,0.0464388119223179,401,0,TRUE,TRUE,FALSE,TRUE,8.50840942424988,7.37532798632528,0.848161781881105,2.21078233291374,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,FALSE,TRUE,116,5,-18.2,20,2.6,0.0464388119223179,401,0,TRUE,TRUE,FALSE,TRUE,8.50840942424988,7.37532798632528,0.848161781881105,2.21078233291374,"tail unresolved within search range","tail unresolved within search range"
3,0.5,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,FALSE,TRUE,223,8,-33.2,40,2.6,0.0464388119223179,401,0,TRUE,TRUE,FALSE,TRUE,8.50840942424988,7.37532798632528,0.848161781881105,2.21078233291374,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Oracle-GMM","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,35.6,0.000340635152019077,401,0,TRUE,TRUE,TRUE,TRUE,2.95342361288708,2.33703227330365,0.0201255801758802,0.803559225879231,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Oracle-GMM","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,35.6,0.000340635152019077,401,0,TRUE,TRUE,TRUE,TRUE,2.95342361288708,2.33703227330365,0.0201255801758802,0.803559225879231,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Oracle-GMM","[-10,10]",-10,10,TRUE,TRUE,TRUE,TRUE,101,1,-10,10,35.6,0.000340635152019077,401,0,TRUE,TRUE,TRUE,TRUE,2.95342361288708,2.33703227330365,0.0201255801758802,0.803559225879231,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Oracle-GMM","[-20,20]",-20,20,TRUE,TRUE,TRUE,TRUE,201,1,-20,20,35.6,0.000340635152019077,401,0,TRUE,TRUE,TRUE,TRUE,2.95342361288708,2.33703227330365,0.0201255801758802,0.803559225879231,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Oracle-GMM","[-40,40]",-40,40,TRUE,TRUE,TRUE,TRUE,401,1,-40,40,35.6,0.000340635152019077,401,0,TRUE,TRUE,TRUE,TRUE,2.95342361288708,2.33703227330365,0.0201255801758802,0.803559225879231,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Full-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,39,3,-3,5,36.8,0.00687754485272852,401,0,TRUE,TRUE,TRUE,TRUE,1.97737607849961,1.08549648022372,0.565562300678832,1.80570385816454,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Full-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,49,3,-5,5,36.8,0.00687754485272852,401,0,TRUE,TRUE,TRUE,TRUE,1.97737607849961,1.08549648022372,0.565562300678832,1.80570385816454,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Full-GMM","[-10,10]",-10,10,TRUE,FALSE,FALSE,TRUE,95,5,-9.8,10,36.8,0.00687754485272852,401,0,TRUE,TRUE,TRUE,TRUE,1.97737607849961,1.08549648022372,0.565562300678832,1.80570385816454,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,192,9,-20,20,36.8,0.00687754485272852,401,0,TRUE,TRUE,TRUE,TRUE,1.97737607849961,1.08549648022372,0.565562300678832,1.80570385816454,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,387,14,-40,40,36.8,0.00687754485272852,401,0,TRUE,TRUE,TRUE,TRUE,1.97737607849961,1.08549648022372,0.565562300678832,1.80570385816454,"tail unresolved within search range","tail unresolved within search range"
3,0.9,"DML-IVQR","[-3,5]",-3,5,TRUE,TRUE,TRUE,TRUE,41,1,-3,5,2,0.0813667066042142,401,0,FALSE,TRUE,FALSE,TRUE,11.0843647392394,8.60605199696609,2.18046366045491,2.20806333985386,"no acceptance near search boundary","tail unresolved within search range"
3,0.9,"DML-IVQR","[-5,5]",-5,5,TRUE,TRUE,TRUE,TRUE,51,1,-5,5,2,0.0813667066042142,401,0,FALSE,TRUE,FALSE,TRUE,11.0843647392394,8.60605199696609,2.18046366045491,2.20806333985386,"no acceptance near search boundary","tail unresolved within search range"
3,0.9,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,FALSE,TRUE,93,3,-9.8,10,2,0.0813667066042142,401,0,FALSE,TRUE,FALSE,TRUE,11.0843647392394,8.60605199696609,2.18046366045491,2.20806333985386,"no acceptance near search boundary","tail unresolved within search range"
3,0.9,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,FALSE,TRUE,160,10,-19.6,20,2,0.0813667066042142,401,0,FALSE,TRUE,FALSE,TRUE,11.0843647392394,8.60605199696609,2.18046366045491,2.20806333985386,"no acceptance near search boundary","tail unresolved within search range"
3,0.9,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,FALSE,TRUE,279,17,-26,40,2,0.0813667066042142,401,0,FALSE,TRUE,FALSE,TRUE,11.0843647392394,8.60605199696609,2.18046366045491,2.20806333985386,"no acceptance near search boundary","tail unresolved within search range"
4,0.1,"Oracle-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,38,4,-3,5,-0.199999999999996,0.206501041557764,401,0,TRUE,TRUE,TRUE,TRUE,1.90044127454252,1.22208874412347,4.39544690388178,2.47299479490457,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"Oracle-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,48,4,-5,5,-0.199999999999996,0.206501041557764,401,0,TRUE,TRUE,TRUE,TRUE,1.90044127454252,1.22208874412347,4.39544690388178,2.47299479490457,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"Oracle-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,97,5,-10,10,-0.199999999999996,0.206501041557764,401,0,TRUE,TRUE,TRUE,TRUE,1.90044127454252,1.22208874412347,4.39544690388178,2.47299479490457,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"Oracle-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,197,5,-20,20,-0.199999999999996,0.206501041557764,401,0,TRUE,TRUE,TRUE,TRUE,1.90044127454252,1.22208874412347,4.39544690388178,2.47299479490457,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"Oracle-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,397,5,-40,40,-0.199999999999996,0.206501041557764,401,0,TRUE,TRUE,TRUE,TRUE,1.90044127454252,1.22208874412347,4.39544690388178,2.47299479490457,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"Full-GMM","[-3,5]",-3,5,TRUE,FALSE,FALSE,TRUE,37,3,-2.8,5,-27.4,0.000165181067302669,401,0,TRUE,TRUE,FALSE,FALSE,3.81211411968665,8.96871868858584,2.89227347617123,5.41223405987117,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"Full-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,44,7,-5,5,-27.4,0.000165181067302669,401,0,TRUE,TRUE,FALSE,FALSE,3.81211411968665,8.96871868858584,2.89227347617123,5.41223405987117,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"Full-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,FALSE,83,15,-10,9.8,-27.4,0.000165181067302669,401,0,TRUE,TRUE,FALSE,FALSE,3.81211411968665,8.96871868858584,2.89227347617123,5.41223405987117,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,169,28,-20,20,-27.4,0.000165181067302669,401,0,TRUE,TRUE,FALSE,FALSE,3.81211411968665,8.96871868858584,2.89227347617123,5.41223405987117,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,354,42,-40,40,-27.4,0.000165181067302669,401,0,TRUE,TRUE,FALSE,FALSE,3.81211411968665,8.96871868858584,2.89227347617123,5.41223405987117,"tail unresolved within search range","tail unresolved within search range"
4,0.1,"DML-IVQR","[-3,5]",-3,5,TRUE,FALSE,FALSE,TRUE,28,2,-0.599999999999994,5,2.2,0.627389526173701,401,0,FALSE,TRUE,FALSE,TRUE,15.9188306847418,15.7767352055557,3.53854564944296,5.18221945906584,"no acceptance near search boundary","tail unresolved within search range"
4,0.1,"DML-IVQR","[-5,5]",-5,5,TRUE,FALSE,FALSE,TRUE,28,2,-0.599999999999994,5,2.2,0.627389526173701,401,0,FALSE,TRUE,FALSE,TRUE,15.9188306847418,15.7767352055557,3.53854564944296,5.18221945906584,"no acceptance near search boundary","tail unresolved within search range"
4,0.1,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,FALSE,TRUE,41,5,-0.599999999999994,10,2.2,0.627389526173701,401,0,FALSE,TRUE,FALSE,TRUE,15.9188306847418,15.7767352055557,3.53854564944296,5.18221945906584,"no acceptance near search boundary","tail unresolved within search range"
4,0.1,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,FALSE,TRUE,81,10,-0.599999999999994,20,2.2,0.627389526173701,401,0,FALSE,TRUE,FALSE,TRUE,15.9188306847418,15.7767352055557,3.53854564944296,5.18221945906584,"no acceptance near search boundary","tail unresolved within search range"
4,0.1,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,FALSE,TRUE,181,10,-0.599999999999994,40,2.2,0.627389526173701,401,0,FALSE,TRUE,FALSE,TRUE,15.9188306847418,15.7767352055557,3.53854564944296,5.18221945906584,"no acceptance near search boundary","tail unresolved within search range"
4,0.5,"Oracle-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,37,3,-3,5,-1.8,0.0898584040100405,401,0,TRUE,TRUE,TRUE,TRUE,1.27343002407346,2.22261281678898,1.49786068413599,1.34061479667359,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"Oracle-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,47,3,-5,5,-1.8,0.0898584040100405,401,0,TRUE,TRUE,TRUE,TRUE,1.27343002407346,2.22261281678898,1.49786068413599,1.34061479667359,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"Oracle-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,97,3,-10,10,-1.8,0.0898584040100405,401,0,TRUE,TRUE,TRUE,TRUE,1.27343002407346,2.22261281678898,1.49786068413599,1.34061479667359,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"Oracle-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,197,3,-20,20,-1.8,0.0898584040100405,401,0,TRUE,TRUE,TRUE,TRUE,1.27343002407346,2.22261281678898,1.49786068413599,1.34061479667359,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"Oracle-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,397,3,-40,40,-1.8,0.0898584040100405,401,0,TRUE,TRUE,TRUE,TRUE,1.27343002407346,2.22261281678898,1.49786068413599,1.34061479667359,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"Full-GMM","[-3,5]",-3,5,TRUE,FALSE,TRUE,FALSE,34,4,-3,4.6,1.6,0.208564424775606,401,0,TRUE,TRUE,FALSE,FALSE,7.91894411967831,4.99358396702894,6.80904729462356,6.70828909271293,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"Full-GMM","[-5,5]",-5,5,TRUE,FALSE,FALSE,FALSE,38,5,-4.4,4.6,1.6,0.208564424775606,401,0,TRUE,TRUE,FALSE,FALSE,7.91894411967831,4.99358396702894,6.80904729462356,6.70828909271293,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"Full-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,FALSE,67,17,-10,9.8,1.6,0.208564424775606,401,0,TRUE,TRUE,FALSE,FALSE,7.91894411967831,4.99358396702894,6.80904729462356,6.70828909271293,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,144,35,-20,20,1.6,0.208564424775606,401,0,TRUE,TRUE,FALSE,FALSE,7.91894411967831,4.99358396702894,6.80904729462356,6.70828909271293,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,FALSE,FALSE,243,83,-39.6,39.8,1.6,0.208564424775606,401,0,TRUE,TRUE,FALSE,FALSE,7.91894411967831,4.99358396702894,6.80904729462356,6.70828909271293,"tail unresolved within search range","tail unresolved within search range"
4,0.5,"DML-IVQR","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,38,2,-3,5,0.200000000000003,0.673950384509103,401,0,FALSE,TRUE,FALSE,TRUE,7.98703269566696,6.67677573430042,3.73242982053441,2.14856572395633,"no acceptance near search boundary","tail unresolved within search range"
4,0.5,"DML-IVQR","[-5,5]",-5,5,TRUE,FALSE,FALSE,TRUE,45,3,-4.6,5,0.200000000000003,0.673950384509103,401,0,FALSE,TRUE,FALSE,TRUE,7.98703269566696,6.67677573430042,3.73242982053441,2.14856572395633,"no acceptance near search boundary","tail unresolved within search range"
4,0.5,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,FALSE,TRUE,74,8,-8,10,0.200000000000003,0.673950384509103,401,0,FALSE,TRUE,FALSE,TRUE,7.98703269566696,6.67677573430042,3.73242982053441,2.14856572395633,"no acceptance near search boundary","tail unresolved within search range"
4,0.5,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,FALSE,TRUE,124,8,-8,20,0.200000000000003,0.673950384509103,401,0,FALSE,TRUE,FALSE,TRUE,7.98703269566696,6.67677573430042,3.73242982053441,2.14856572395633,"no acceptance near search boundary","tail unresolved within search range"
4,0.5,"DML-IVQR","[-40,40]",-40,40,TRUE,FALSE,FALSE,TRUE,224,8,-8,40,0.200000000000003,0.673950384509103,401,0,FALSE,TRUE,FALSE,TRUE,7.98703269566696,6.67677573430042,3.73242982053441,2.14856572395633,"no acceptance near search boundary","tail unresolved within search range"
4,0.9,"Oracle-GMM","[-3,5]",-3,5,TRUE,FALSE,FALSE,TRUE,40,1,-2.8,5,2,0.546374255334842,401,0,TRUE,TRUE,TRUE,TRUE,3.86751253302163,2.86689877355782,1.56161564442564,0.875356304557465,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"Oracle-GMM","[-5,5]",-5,5,TRUE,FALSE,FALSE,TRUE,49,2,-4.8,5,2,0.546374255334842,401,0,TRUE,TRUE,TRUE,TRUE,3.86751253302163,2.86689877355782,1.56161564442564,0.875356304557465,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"Oracle-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,96,5,-10,10,2,0.546374255334842,401,0,TRUE,TRUE,TRUE,TRUE,3.86751253302163,2.86689877355782,1.56161564442564,0.875356304557465,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"Oracle-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,191,9,-20,20,2,0.546374255334842,401,0,TRUE,TRUE,TRUE,TRUE,3.86751253302163,2.86689877355782,1.56161564442564,0.875356304557465,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"Oracle-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,390,10,-40,40,2,0.546374255334842,401,0,TRUE,TRUE,TRUE,TRUE,3.86751253302163,2.86689877355782,1.56161564442564,0.875356304557465,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"Full-GMM","[-3,5]",-3,5,TRUE,FALSE,FALSE,TRUE,34,4,-2.8,5,17,0.000404447404801807,401,0,TRUE,TRUE,FALSE,FALSE,5.8846128704952,2.16237436848993,3.06130656115185,2.79421262470171,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"Full-GMM","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,42,6,-5,5,17,0.000404447404801807,401,0,TRUE,TRUE,FALSE,FALSE,5.8846128704952,2.16237436848993,3.06130656115185,2.79421262470171,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"Full-GMM","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,86,11,-10,10,17,0.000404447404801807,401,0,TRUE,TRUE,FALSE,FALSE,5.8846128704952,2.16237436848993,3.06130656115185,2.79421262470171,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"Full-GMM","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,179,18,-20,20,17,0.000404447404801807,401,0,TRUE,TRUE,FALSE,FALSE,5.8846128704952,2.16237436848993,3.06130656115185,2.79421262470171,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"Full-GMM","[-40,40]",-40,40,TRUE,FALSE,TRUE,TRUE,363,32,-40,40,17,0.000404447404801807,401,0,TRUE,TRUE,FALSE,FALSE,5.8846128704952,2.16237436848993,3.06130656115185,2.79421262470171,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"DML-IVQR","[-3,5]",-3,5,TRUE,FALSE,TRUE,TRUE,40,2,-3,5,3,0.308834116331789,400,1,TRUE,TRUE,TRUE,TRUE,2.55380643725589,4.28660785124345,2.15397316101118,1.93011525794409,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"DML-IVQR","[-5,5]",-5,5,TRUE,FALSE,TRUE,TRUE,50,2,-5,5,3,0.308834116331789,400,1,TRUE,TRUE,TRUE,TRUE,2.55380643725589,4.28660785124345,2.15397316101118,1.93011525794409,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"DML-IVQR","[-10,10]",-10,10,TRUE,FALSE,TRUE,TRUE,99,3,-10,10,3,0.308834116331789,400,1,TRUE,TRUE,TRUE,TRUE,2.55380643725589,4.28660785124345,2.15397316101118,1.93011525794409,"tail unresolved within search range","tail unresolved within search range"
4,0.9,"DML-IVQR","[-20,20]",-20,20,TRUE,FALSE,TRUE,TRUE,196,6,-20,20,3,0.308834116331789,400,1,TRUE,TRUE,TRUE,TRUE,2.55380643725589,4.28660785124345,2.15397316101118,1.93011525794409,"tail unresolved within search range","tail unresolved within search range"
