"replication","n","kappa","tau","estimator","alpha","W","critical_value","accepted","status"
1,500,0.1,0.1,"Oracle-GMM",-28,1.31603299620173,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-27.8,1.11313187177098,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-27.6,0.704801037303789,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-27.4,1.68566129995857,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-27.2,0.704791100485905,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-27,1.43363115413691,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-26.8,1.98387888093195,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-26.6,1.68567026439122,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-26.4,1.68567257230389,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-26.2,2.52636437335452,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-26,0.947042034745303,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-25.8,2.40456235250802,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-25.6,1.68568207443445,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-25.4,1.29294754967192,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-25.2,2.32280913007362,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-25,1.01416862347631,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-24.8,1.62887171551753,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-24.6,1.24211054075397,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-24.4,1.14145139478356,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-24.2,1.8953737933277,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-24,1.13781348893716,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-23.8,1.99490805061478,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-23.6,0.502649700923263,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-23.4,1.37551691603522,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-23.2,1.66642173687788,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-23,2.64144256812279,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-22.8,1.68571869288544,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-22.6,0.781533415848886,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-22.4,1.98392208895861,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-22.2,1.37253038280605,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-22,1.68573002814356,5.99146454710798,TRUE,"OK"
