"replication","n","tau","kappa","estimator","delta","alpha_false","W_false","rejected_false","status"
1,500,0.75,0.25,"Oracle-GMM",-0.25,1.42448975019608,4.29708463888589,FALSE,"OK"
1,500,0.75,0.25,"Oracle-GMM",0.25,1.92448975019608,1.11017000947605,FALSE,"OK"
1,500,0.75,0.25,"Oracle-GMM",0.5,2.17448975019608,2.71449448085591,FALSE,"OK"
1,500,0.75,0.25,"Full-GMM",-0.5,1.17448975019608,0.296854758334269,FALSE,"OK"
1,500,0.75,0.25,"Full-GMM",-0.25,1.42448975019608,3.19440706762202,FALSE,"OK"
1,500,0.75,0.25,"Full-GMM",0.25,1.92448975019608,4.51960866382962,FALSE,"OK"
1,500,0.75,0.25,"Full-GMM",0.5,2.17448975019608,3.00991906413774,FALSE,"OK"
1,500,0.75,0.25,"DML-IVQR",-0.5,1.17448975019608,3.97392438271233,FALSE,"OK"
1,500,0.75,0.25,"DML-IVQR",-0.25,1.42448975019608,3.89260216477537,FALSE,"OK"
1,500,0.75,0.25,"DML-IVQR",0.25,1.92448975019608,3.41772007439756,FALSE,"OK"
1,500,0.75,0.25,"DML-IVQR",0.5,2.17448975019608,3.08732901030817,FALSE,"OK"
1,500,0.75,0.1,"Oracle-GMM",-0.5,1.17448975019608,1.60301557782444,FALSE,"OK"
1,500,0.75,0.1,"Oracle-GMM",-0.25,1.42448975019608,4.53578824685007,FALSE,"OK"
1,500,0.75,0.1,"Oracle-GMM",0.25,1.92448975019608,0.0563812249223444,FALSE,"OK"
1,500,0.75,0.1,"Oracle-GMM",0.5,2.17448975019608,0.746559213464839,FALSE,"OK"
1,500,0.75,0.1,"Full-GMM",-0.5,1.17448975019608,0.0351982797831543,FALSE,"OK"
1,500,0.75,0.1,"Full-GMM",-0.25,1.42448975019608,5.86442308733305,FALSE,"OK"
1,500,0.75,0.1,"Full-GMM",0.25,1.92448975019608,1.97643649729184,FALSE,"OK"
1,500,0.75,0.1,"Full-GMM",0.5,2.17448975019608,2.62608892147006,FALSE,"OK"
1,500,0.75,0.1,"DML-IVQR",-0.5,1.17448975019608,4.66928883245853,FALSE,"OK"
1,500,0.75,0.1,"DML-IVQR",-0.25,1.42448975019608,3.88686969791221,FALSE,"OK"
1,500,0.75,0.1,"DML-IVQR",0.25,1.92448975019608,3.76356101795451,FALSE,"OK"
1,500,0.75,0.1,"DML-IVQR",0.5,2.17448975019608,0.822344600262645,FALSE,"OK"
1,500,0.9,1,"Oracle-GMM",-0.5,1.7815515655446,2.86193353332137,FALSE,"OK"
1,500,0.9,1,"Oracle-GMM",-0.25,2.0315515655446,1.47170769788656,FALSE,"OK"
1,500,0.9,1,"Oracle-GMM",0.25,2.5315515655446,1.07305111920097,FALSE,"OK"
1,500,0.9,1,"Oracle-GMM",0.5,2.7815515655446,17.3160447655625,TRUE,"OK"
1,500,0.9,1,"Full-GMM",-0.5,1.7815515655446,0.173199311253145,FALSE,"OK"
1,500,0.9,1,"Full-GMM",-0.25,2.0315515655446,2.83049674701937,FALSE,"OK"
1,500,0.9,1,"Full-GMM",0.25,2.5315515655446,3.95522648311556,FALSE,"OK"
1,500,0.9,1,"Full-GMM",0.5,2.7815515655446,12.1192515910631,TRUE,"OK"
