"replication","n","kappa","tau","estimator","alpha","W","critical_value","accepted","status"
3,500,0.1,0.5,"Oracle-GMM",1.55,2.57275349564156,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",1.6,2.07873379174924,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",1.65,2.33432604442524,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",1.7,1.70907293948352,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",1.75,1.18068078653944,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",1.8,1.93545026107933,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",1.85,1.1309610681128,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",1.9,1.10618779301049,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",1.95,1.56810241880195,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2,1.34665243614295,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.05,1.46184297188477,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.1,1.84378375763027,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.15,1.56409031798534,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.2,2.07385069680597,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.25,1.95380872088986,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.3,1.78928417577235,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.35,1.7831507836154,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.4,3.65870863525118,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.45,1.86999996896694,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.5,2.28236430405212,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.55,1.56471644648532,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.6,1.25310257488402,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.65,2.38891343977878,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.7,1.54688454577428,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.75,2.02622844686301,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.8,0.770556779941208,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.85,1.19868200847076,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.9,1.69957525969914,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",2.95,1.35193000702133,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Oracle-GMM",3,1.55133618583165,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-1,3.74338703900645,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.95,5.14124818020647,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.9,3.49991856399745,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.85,5.46276100360456,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.8,7.04187957142961,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.75,7.80791865687192,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.7,4.38810886789241,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.65,4.68389140380195,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.6,2.83420218362252,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.55,4.19788690393655,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.5,5.85269167153686,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.45,6.59404400905967,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.4,6.8129316590775,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.35,3.14360547633475,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.3,5.4681306412974,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.25,3.02191978002237,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.2,8.01702431333267,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.15,1.6087306953246,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.1,8.47824431011996,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"Full-GMM",-0.0499999999999999,3.37429002452217,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0,3.14567688467972,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.05,9.03659537292078,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"Full-GMM",0.1,7.18308589695989,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"Full-GMM",0.15,5.32771221432575,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.2,3.66911891401594,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.25,4.75466705798777,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.3,4.44838942928118,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.35,4.79888771909203,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.4,2.00292385515347,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.45,2.05079180330598,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.5,3.0291956521861,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.55,2.30811170182805,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.6,3.9350742837034,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.65,1.55787125962211,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.7,0.454146259352558,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.75,1.19778363677013,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.8,0.746972509376648,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.85,2.66085345982058,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.9,1.22826098695713,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",0.95,0.0573745340250788,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1,0.215914127678183,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.05,0.0735574456340565,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.1,0.271394588837024,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.15,0.625429560597153,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.2,0.87675206217378,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.25,0.38762364375537,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.3,1.01916905854684,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.35,0.619698026662069,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.4,0.0185698398253614,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.45,1.01000887869731,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.5,0.359863906775265,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.55,0.873415424697485,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.6,0.389814117762167,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.65,0.3192812840613,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.7,0.365243357268094,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.75,0.0614774339761158,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.8,1.5764954169212,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.85,0.0553501591157409,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.9,0.392104702411833,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",1.95,1.03998107939126,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2,1.53125645457536,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.05,1.45262139402852,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.1,1.46628829588161,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.15,0.362415999366788,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.2,0.168067015971687,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.25,0.239237602442837,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.3,0.41337694012637,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.35,0.34535971666502,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.4,0.234363521535718,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.45,1.62927278156664,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.5,0.729821433485233,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.55,0.751141824970363,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.6,0.405385946150095,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.65,1.01337632530493,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.7,1.98064198096156,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.75,3.06804790444558,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.8,0.349302396043524,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.85,0.6173575735476,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.9,3.81351548995566,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",2.95,1.24161872397089,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"Full-GMM",3,0.289539231255768,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-1,5.85483248260911,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.95,6.30878292569613,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.9,6.13402511635223,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.85,7.41453981711485,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.8,5.52791010700004,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.75,6.31602035033022,5.99146454710798,FALSE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.7,5.06588209210127,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.65,5.20502309714175,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.6,3.24114796999786,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.55,2.6474831064557,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.5,2.96050732600936,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.45,3.48143477785469,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.4,3.76218403192508,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.35,4.57204970485119,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.3,4.62553412435227,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.25,4.03732223216142,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.2,3.35889742978024,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.15,3.95785314108387,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.1,4.88525533722709,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",-0.0499999999999999,4.68378912036285,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0,5.55129170960891,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.05,4.36013940779589,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.1,4.45701812125859,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.15,3.08493429899733,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.2,2.47539448208292,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.25,1.72530068384079,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.3,1.3066408180802,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.35,1.57718700520202,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.4,2.79938827294801,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.45,2.29355140751252,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.5,1.22671150698607,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.55,1.51321974063853,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.6,1.7730278917959,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.65,0.660168839555854,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.7,0.982817459425926,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.75,1.03125963942193,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.8,1.69077612461075,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.85,2.07462177554703,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.9,0.686855842142555,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",0.95,0.47564596758872,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1,0.5243788921727,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.05,0.366955211426516,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.1,0.519651176512155,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.15,2.96078769884725,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.2,2.27264282872934,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.25,1.79559288314647,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.3,2.44603904503797,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.35,1.74645162833098,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.4,1.42534698631892,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.45,1.09475612978457,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.5,1.82874653580432,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.55,2.12845423756796,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.6,1.49834437677437,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.65,0.591005781257543,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.7,0.665655553893695,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.75,0.913560873959213,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.8,1.5717000132318,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.85,1.47112064620385,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.9,1.57062039492183,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",1.95,1.26889485828611,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2,0.565555487696815,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.05,0.783534303252258,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.1,0.120961397299768,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.15,0.209587834757672,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.2,0.245673928626107,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.25,0.156006954008532,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.3,0.139364331146105,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.35,0.0711849394022992,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.4,0.239877375839122,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.45,0.0840994755728048,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.5,0.0610784470980321,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.55,0.0509329849062393,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.6,0.0464388119223133,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.65,0.264662652777191,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.7,0.543127248259753,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.75,0.505136207012826,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.8,0.506708422726576,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.85,0.839400798111649,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.9,0.725915034315971,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",2.95,0.299363438512169,5.99146454710798,TRUE,"OK"
3,500,0.1,0.5,"DML-IVQR",3,0.323358555699349,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-1,1.2864318973535,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.95,1.21863025568595,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.9,1.15914520226832,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.85,1.95117760802247,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.8,1.94732108990832,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.75,1.5418623070528,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.7,1.25529455544108,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.65,0.84117470791042,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.6,0.692781797484252,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.55,3.81736271398883,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.5,3.39924377286825,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.45,3.19619318168315,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.4,2.8765630487884,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.35,2.23415146336593,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.3,2.51579780876694,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.25,2.97011346019818,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.2,2.79693267534121,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.15,3.43370071494248,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.1,2.23881336086592,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",-0.0499999999999999,1.19333477783651,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0,3.4863636417217,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.05,2.23278117283959,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.1,1.27465500292714,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.15,1.27500699529295,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.2,1.72480066940174,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.25,2.17011821586459,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.3,1.53544483280647,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.35,2.25073433639845,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.4,5.05006076487417,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.45,2.36307557468495,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.5,4.34282072503931,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.55,3.9174179749116,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.6,3.92290981400854,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.65,2.34958377814421,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.7,3.50277256114323,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.75,1.53292627185438,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.8,3.66735936982506,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.85,0.880460740103082,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.9,0.549405464598246,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",0.95,2.10493761691047,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1,0.724089649838589,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.05,0.138660924372029,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.1,1.74095885157621,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.15,1.32115239595635,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.2,1.5330990437172,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.25,0.624128646417924,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.3,0.761332040291714,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.35,0.856174484854537,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.4,0.279207788874746,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.45,0.0438530429951602,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.5,0.710528104069553,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.55,0.49425510912781,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.6,1.13425144077808,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.65,0.693961950819641,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.7,1.8090825056269,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.75,0.806944364660239,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.8,0.820822814699202,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.85,0.84972578368739,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.9,0.772969728383907,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",1.95,1.30075214782085,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2,1.22762215209311,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.05,2.22464671470465,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.1,2.39573958144478,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.15,1.28525733311855,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.2,1.28934410915358,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.25,1.51839631942137,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.3,3.1622689151963,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.35,0.882087264636367,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.4,0.936246640656967,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.45,1.5932762819968,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.5,2.47209679726098,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.55,1.39586104845572,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.6,2.38814005778599,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.65,2.29670565359712,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.7,8.81070678226462,5.99146454710798,FALSE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.75,5.87591593371685,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.8,3.26204990789996,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.85,1.2759194738214,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.9,3.39492127831676,5.99146454710798,TRUE,"OK"
3,500,0.1,0.9,"Oracle-GMM",2.95,1.82920988984845,5.99146454710798,TRUE,"OK"
