"replication","n","kappa","tau","estimator","alpha","W","critical_value","accepted","status"
1,500,0.1,0.5,"Oracle-GMM",-2.6,3.153854482615,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-2.4,3.37602347139758,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-2.2,3.34377318798312,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-2,4.33067052726007,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-1.8,5.46286271815308,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-1.6,5.32308708406598,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-1.4,5.57143017060069,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-1.2,6.19228079084239,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-1,4.37451397000845,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-0.8,4.04544723681778,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-0.6,6.98522445652791,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-0.4,4.83505502724579,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",-0.2,6.88526554723952,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Oracle-GMM",0,5.19986426868484,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",0.2,4.05453641206836,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",0.4,2.47583010193921,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",0.6,1.45208611186306,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",0.8,1.5413137658049,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",1,2.93001028076291,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",1.2,2.50450390729042,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",1.4,0.242233799645487,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",1.6,1.15272661914565,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",1.8,2.01333452725351,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",2,1.0683297498107,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",2.2,1.5837040393879,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",2.4,1.20639484850992,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",2.6,0.935435858956353,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",2.8,1.13895510044816,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",3,2.62520810841583,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",3.2,2.73512160503399,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",3.4,2.49717728853521,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",3.6,3.20227713221965,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",3.8,3.11849871451046,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",4,4.59352408603828,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",4.2,5.05714471500917,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",4.4,6.99636839267394,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Oracle-GMM",4.6,4.2682023513577,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Oracle-GMM",4.8,6.04469582207706,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Oracle-GMM",5,5.40444178795643,5.99146454710798,TRUE,"OK"
1,500,0.1,0.5,"Full-GMM",-3,10.4688619915409,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-2.8,7.63299755578012,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-2.6,9.0576718457912,5.99146454710798,FALSE,"OK"
1,500,0.1,0.5,"Full-GMM",-2.4,8.11078667086305,5.99146454710798,FALSE,"OK"
